	Row.names	Filtered_P6-17_mean	Filtered_P9-27_mean	theta	prob	log2FC	V2	V3	V4	V5	V6	V7	V8	V9
4764	TRINITY_DN81634_c0_g1::TRINITY_DN81634_c0_g1_i1::g.4730	9.30400741016667	15.8729694617333	-0.150460953249632	0.249382077416915	-0.770647896999894	NA	NA	NA	NA	NA	NA	NA	NA
4765	TRINITY_DN81663_c0_g1::TRINITY_DN81663_c0_g1_i1::g.4724	0.5	6.51502363243333	-0.622472143884547	0.979107462666611	-3.70377041199871	NA	NA	NA	NA	NA	NA	NA	NA
4766	TRINITY_DN81680_c0_g1::TRINITY_DN81680_c0_g1_i1::g.4736	0.5	14.6488266575667	-0.846926415998969	0.991881180241822	-4.87271320710471	NA	NA	NA	NA	NA	NA	NA	NA
4767	TRINITY_DN81697_c0_g1::TRINITY_DN81697_c0_g1_i1::g.4721	7.06133889096667	0.5	0.643271933484642	0.974821656918436	3.81994175689889	NA	NA	NA	NA	NA	NA	NA	NA
4768	TRINITY_DN81754_c0_g1::TRINITY_DN81754_c0_g1_i1::g.2451	25.0841500522667	12.5340378710333	0.213171382289543	0.516208595763362	1.0009247975753	NA	NA	NA	NA	NA	NA	NA	NA
4769	TRINITY_DN81759_c0_g1::TRINITY_DN81759_c0_g1_i1::g.2438	0.5	8.5949120345	-0.695378918933113	0.986754523469778	-4.10348287437	NA	NA	NA	NA	NA	NA	NA	NA
4770	TRINITY_DN81762_c0_g1::TRINITY_DN81762_c0_g1_i1::g.2448	37.7182429523667	0.5	1.32859679077027	0.999122275107583	6.23719056668648	NA	NA	NA	NA	NA	NA	NA	NA
4771	TRINITY_DN81787_c0_g1::TRINITY_DN81787_c0_g1_i1::g.2450	12.1930996778	0.5	0.793059871045265	0.991040328276816	4.60799302325155	NA	NA	NA	NA	NA	NA	NA	NA
4772	TRINITY_DN81817_c0_g1::TRINITY_DN81817_c0_g1_i1::g.6821	0.5	14.8894481877667	-0.851795516022964	0.991982418780729	-4.89621838262039	NA	NA	NA	NA	NA	NA	NA	NA
4773	TRINITY_DN81835_c0_g1::TRINITY_DN81835_c0_g1_i1::g.6806	0.5	27.6965987079667	-1.04670170796438	0.996641599011398	-5.79163691129029	NA	NA	NA	NA	NA	NA	NA	NA
4774	TRINITY_DN8184_c0_g1::TRINITY_DN8184_c0_g1_i1::g.22483	18.7940662069667	25.9399647848667	-0.131045119018322	0.194785106485302	-0.464899284939599	NA	NA	NA	NA	NA	NA	NA	NA
4775	TRINITY_DN81842_c0_g1::TRINITY_DN81842_c0_g1_i1::g.6805	0.5	12.9224056398667	-0.809919727815215	0.990958944570131	-4.69180276256945	NA	NA	NA	NA	NA	NA	NA	NA
4776	TRINITY_DN81847_c0_g1::TRINITY_DN81847_c0_g1_i1::g.6810	27.6428075679333	10.907277266	0.282722326411393	0.678498862707959	1.34161313865223	NA	NA	NA	NA	NA	NA	NA	NA
