	countsfilteredBeiRNA_BagBrown_mean	countsfilteredBeiRNA_SeaWater_mean	theta	prob	log2FC
TRINITY_DN5767_c0_g1~~TRINITY_DN5767_c0_g1_i2.p1	0.74316977375	1.78537465535	-0.680983392358069	0.972398257988621	-1.26446312047787
TRINITY_DN7179_c0_g1~~TRINITY_DN7179_c0_g1_i12.p1	11.064143989675	4.1994399495	0.945182607802883	0.972388592896208	1.39762299358335
TRINITY_DN7082_c0_g1~~TRINITY_DN7082_c0_g1_i3.p1	2.5462473299	0.646998327725	0.930104007336184	0.972386711524341	1.97653867387293
TRINITY_DN3195_c0_g1~~TRINITY_DN3195_c0_g1_i1.p1	2.2738704757	0.5	0.79841019875345	0.97237631988042	2.18515007771861
TRINITY_DN14650_c0_g1~~TRINITY_DN14650_c0_g1_i10.p1	4.629593841525	0.5	1.1945581718907	0.972376126428661	3.21088563009016
TRINITY_DN10375_c0_g1~~TRINITY_DN10375_c0_g1_i1.p1	3.4455837007	0.848369933925	0.930153268738337	0.97237551162416	2.02198300601457
TRINITY_DN13958_c0_g2~~TRINITY_DN13958_c0_g2_i1.p1	54.435781495425	33.715139680925	1.19504888784696	0.9723725920438	0.691158694698319
TRINITY_DN15010_c0_g2~~TRINITY_DN15010_c0_g2_i4.p1	17.068429913175	9.344200368425	1.19520363380079	0.972371474644782	0.869187238682131
TRINITY_DN15660_c0_g1~~TRINITY_DN15660_c0_g1_i8.p1	17678.9928221606	11571.405551053	1.19527581014488	0.972370953002377	0.611471970458114
TRINITY_DN1573_c0_g1~~TRINITY_DN1573_c0_g1_i4.p1	1804.17399857958	1345.0717358964	0.866900825971587	0.972367814250376	0.423655364827934
TRINITY_DN44864_c0_g1~~TRINITY_DN44864_c0_g1_i3.p1	5.886530625125	9.28420430505	-0.890510012826119	0.972361420397039	-0.657360674569805
TRINITY_DN3800_c0_g3~~TRINITY_DN3800_c0_g3_i1.p1	78.4350656345	63.451693270775	0.930216794131574	0.972361062057222	0.305840113839629
TRINITY_DN6894_c0_g1~~TRINITY_DN6894_c0_g1_i9.p2	1.043429996975	3.3060182059	-0.78041165579221	0.972354463266238	-1.66376085513139
TRINITY_DN3327_c0_g1~~TRINITY_DN3327_c0_g1_i10.p1	6.32687149055	11.575564985625	-1.03820748637867	0.972352812678292	-0.871518413253607
TRINITY_DN8145_c0_g1~~TRINITY_DN8145_c0_g1_i4.p1	16.1418564022	30.368014526075	-0.680902531813743	0.972352427319488	-0.911746081547177
TRINITY_DN9272_c0_g1~~TRINITY_DN9272_c0_g1_i7.p1	4.377242189825	10.53960546255	-0.890532522740581	0.972349090391761	-1.26772674780218
TRINITY_DN2996_c0_g1~~TRINITY_DN2996_c0_g1_i5.p1	49.020794239975	31.7074270545	0.798364192735903	0.972345422731103	0.628573046494089
TRINITY_DN432_c1_g1~~TRINITY_DN432_c1_g1_i7.p1	0.5	1.194251244375	-0.680867473624271	0.972332563092682	-1.25610638005616
TRINITY_DN188907_c0_g1~~TRINITY_DN188907_c0_g1_i1.p1	5.43156879895	14.8564884461	-0.890572298950115	0.972327300536886	-1.45165229690049
TRINITY_DN13591_c0_g1~~TRINITY_DN13591_c0_g1_i2.p1	0.8811097502	3.54914101265	-1.03817647393617	0.972323115846227	-2.01007625977144
TRINITY_DN4752_c0_g1~~TRINITY_DN4752_c0_g1_i8.p1	0.809804325325	3.104712553725	-0.890583394248984	0.972321221932708	-1.93881445048469
TRINITY_DN955_c0_g2~~TRINITY_DN955_c0_g2_i1.p1	1.60199217225	3.049438236	-0.696812569691254	0.972314351504959	-0.928676397152593
TRINITY_DN158_c0_g2~~TRINITY_DN158_c0_g2_i1.p1	43.602874901975	32.468795689275	0.817604719808745	0.972280556019781	0.425369386320325
TRINITY_DN9152_c0_g1~~TRINITY_DN9152_c0_g1_i4.p1	5.39404776785	9.6475284276	-0.696920412138357	0.972260918024023	-0.838791092200787
TRINITY_DN22743_c0_g1~~TRINITY_DN22743_c0_g1_i1.p1	0.436779657875	1.90253349615	-0.780159546891904	0.972254482874521	-2.12294428180636
TRINITY_DN355_c0_g1~~TRINITY_DN355_c0_g1_i25.p1	1.21158279395	2.681879040675	-0.680712038375245	0.972244538090335	-1.1463511743764
TRINITY_DN6668_c0_g1~~TRINITY_DN6668_c0_g1_i1.p1	49.568922294625	78.19182203705	-0.696973698079094	0.972234503123999	-0.657581833439425
TRINITY_DN33181_c0_g1~~TRINITY_DN33181_c0_g1_i1.p1	0.373439922325	2.210988712125	-0.906571786388061	0.972233947324153	-2.5657435885154
TRINITY_DN6826_c0_g1~~TRINITY_DN6826_c0_g1_i4.p1	77.36871153315	60.080013146525	0.930817030105086	0.972224160439111	0.364865119457373
TRINITY_DN3711_c0_g1~~TRINITY_DN3711_c0_g1_i16.p1	6.824329236775	2.5896501396	0.944720373817268	0.972223020601137	1.39793004680592
TRINITY_DN163_c0_g1~~TRINITY_DN163_c0_g1_i4.p1	1.5980250116	3.906078803025	-0.890780878431585	0.972214418978717	-1.28943106622492
TRINITY_DN8906_c1_g1~~TRINITY_DN8906_c1_g1_i5.p1	1.1322784465	2.6495399265	-0.906479722824001	0.972182388015836	-1.22651308282093
TRINITY_DN7908_c0_g2~~TRINITY_DN7908_c0_g2_i13.p1	0.43666026445	1.165981923525	-0.697124009311796	0.972159944735659	-1.41696226357272
TRINITY_DN4860_c0_g1~~TRINITY_DN4860_c0_g1_i3.p1	0.783013208675	1.915899646	-0.680542056434391	0.972148360487187	-1.29091344560369
TRINITY_DN4648_c0_g1~~TRINITY_DN4648_c0_g1_i6.p1	0.59839059565	1.56193420795	-0.680505281411857	0.972127564510029	-1.3841742783051
TRINITY_DN2484_c0_g2~~TRINITY_DN2484_c0_g2_i10.p1	1.394549366575	2.9748916105	-0.779755798085346	0.972109855192959	-1.09303809892633
TRINITY_DN175_c0_g1~~TRINITY_DN175_c0_g1_i15.p1	1.19488499955	3.803672537925	-0.89101825135676	0.972099757524857	-1.67052127422632
TRINITY_DN46291_c4_g1~~TRINITY_DN46291_c4_g1_i1.p1	835.420943944475	544.91209931985	1.61792658419328	0.972094666180182	0.616479787104293
TRINITY_DN6146_c0_g1~~TRINITY_DN6146_c0_g1_i1.p1	1.684438741275	0.5	0.931405217891778	0.972093148931008	1.75226796228823
TRINITY_DN11917_c0_g1~~TRINITY_DN11917_c0_g1_i1.p1	28.824681325225	36.369005024025	-0.697260528072165	0.972092168705635	-0.33540479929617
TRINITY_DN36415_c0_g2~~TRINITY_DN36415_c0_g2_i2.p1	17.006002214075	9.02525694975	0.931434312614391	0.972087221179936	0.914004119508171
TRINITY_DN4601_c0_g1~~TRINITY_DN4601_c0_g1_i2.p1	0.963183124275	2.70096195205	-0.779653976860568	0.972079023205128	-1.48759129673138
TRINITY_DN1665_c0_g1~~TRINITY_DN1665_c0_g1_i7.p1	9.026832822125	4.204585124075	0.866617181353204	0.972077855198229	1.10225643525877
TRINITY_DN2894_c0_g1~~TRINITY_DN2894_c0_g1_i1.p1	49.616197179175	36.233692017425	0.817911357168858	0.972075142444136	0.453479348362755
TRINITY_DN2077_c0_g1~~TRINITY_DN2077_c0_g1_i4.p1	20.57122960345	13.5071881399	0.817911706187548	0.972074908558561	0.606900657853847
TRINITY_DN2626_c4_g1~~TRINITY_DN2626_c4_g1_i3.p1	1.919491447075	6.622619825275	-0.7796197236335	0.97206865659031	-1.78667791019756
TRINITY_DN22580_c0_g1~~TRINITY_DN22580_c0_g1_i15.p1	6.0662267303	2.7136057832	0.866596929439117	0.972057165568805	1.16058827123492
TRINITY_DN4101_c0_g1~~TRINITY_DN4101_c0_g1_i2.p1	1.15675423675	3.95484693545	-1.02127335523097	0.972046807447924	-1.77353947615752
TRINITY_DN4962_c0_g1~~TRINITY_DN4962_c0_g1_i5.p1	1.6339762205	0.5	0.931648266382049	0.972043586353864	1.70838698787995
TRINITY_DN4488_c0_g1~~TRINITY_DN4488_c0_g1_i5.p1	3.981732975275	8.42722259525	-1.02127776729025	0.972042916621632	-1.08166075914041
TRINITY_DN229367_c0_g1~~TRINITY_DN229367_c0_g1_i1.p1	2.00551621995	0.442999581925	0.797897408526088	0.972032208874887	2.17859639186939
TRINITY_DN6733_c0_g1~~TRINITY_DN6733_c0_g1_i6.p1	0.611569359	3.00302486325	-0.906210899711916	0.972031947450315	-2.29582838824009
TRINITY_DN9309_c0_g1~~TRINITY_DN9309_c0_g1_i2.p1	104.0930928131	122.784361948275	-0.697441175970909	0.972002397783655	-0.238252487461612
TRINITY_DN5190_c0_g1~~TRINITY_DN5190_c0_g1_i5.p1	3.52045878145	6.0222772584	-0.779347283298443	0.971986300836326	-0.774545678345497
TRINITY_DN10062_c3_g2~~TRINITY_DN10062_c3_g2_i1.p1	0.457880126775	1.462990102675	-0.77930237922897	0.971972743399662	-1.6758781548327
TRINITY_DN2819_c0_g1~~TRINITY_DN2819_c0_g1_i5.p1	16.939678125425	9.20787030445	0.943896531229735	0.971971751811135	0.879467044018911
TRINITY_DN4100_c0_g1~~TRINITY_DN4100_c0_g1_i9.p1	19.67314499715	8.321800994525	0.866502710617425	0.971960933333146	1.24125991515822
TRINITY_DN11845_c0_g1~~TRINITY_DN11845_c0_g1_i5.p1	2.192886204	5.1359221324	-0.697547909967895	0.971949311133717	-1.22779238158286
TRINITY_DN81050_c0_g2~~TRINITY_DN81050_c0_g2_i4.p2	2.900817404775	0.473810548025	0.932113561605841	0.971948423808401	2.61407726483507
TRINITY_DN12017_c0_g1~~TRINITY_DN12017_c0_g1_i6.p1	2.13175878055	0.433751288325	0.932155707789439	0.971939785857935	2.29710425108975
TRINITY_DN16247_c0_g1~~TRINITY_DN16247_c0_g1_i3.p1	1.96092318155	0.5	0.932212867065248	0.9719280661057	1.97153301958533
TRINITY_DN13686_c0_g1~~TRINITY_DN13686_c0_g1_i3.p1	0.7372052143	1.842561958975	-0.697597090880276	0.97192483824465	-1.32157495257956
TRINITY_DN159106_c0_g1~~TRINITY_DN159106_c0_g1_i1.p1	2.667622417125	0.5	0.932351398470345	0.971899638955153	2.41555447780763
TRINITY_DN26382_c4_g3~~TRINITY_DN26382_c4_g3_i3.p1	92.757232249875	58.524727548575	0.943648031011795	0.971896320127219	0.664413459417356
TRINITY_DN12364_c0_g2~~TRINITY_DN12364_c0_g2_i2.p1	9.3436309035	18.086975681025	-0.697655412246039	0.971895807478616	-0.952896004986138
TRINITY_DN2383_c0_g1~~TRINITY_DN2383_c0_g1_i2.p1	4.4251879826	16.974901419625	-1.68541153957876	0.971888191721154	-1.93959254866319
TRINITY_DN11253_c1_g1~~TRINITY_DN11253_c1_g1_i5.p2	15.107076193775	24.03202502665	-0.891468825838447	0.971881881926415	-0.669733750397132
TRINITY_DN6766_c0_g1~~TRINITY_DN6766_c0_g1_i1.p1	0.4204807392	1.578209592775	-0.680038934288102	0.971864210126791	-1.90817719182772
TRINITY_DN22156_c0_g1~~TRINITY_DN22156_c0_g1_i4.p1	0.488208577425	1.9257367746	-0.905900452924066	0.971861688394881	-1.97984096991415
TRINITY_DN37976_c0_g1~~TRINITY_DN37976_c0_g1_i1.p1	32.509059338575	45.18571118845	-0.697762549474097	0.971842450644533	-0.47502481806738
TRINITY_DN1029_c0_g1~~TRINITY_DN1029_c0_g1_i12.p1	2.2651669188	4.418484784075	-0.697762957948183	0.971842247148283	-0.963934350408089
TRINITY_DN7870_c0_g4~~TRINITY_DN7870_c0_g4_i2.p1	0.971343616725	3.169639551825	-0.778833563668645	0.971831477906408	-1.70626513764176
TRINITY_DN6617_c0_g1~~TRINITY_DN6617_c0_g1_i1.p1	60.814033448675	49.6640292376	0.81831620146338	0.971803722728334	0.292202966485543
TRINITY_DN2517_c0_g1~~TRINITY_DN2517_c0_g1_i4.p1	1.216400723275	0.367404855925	0.932847969078192	0.971800085525399	1.72717597977868
TRINITY_DN1208_c2_g3~~TRINITY_DN1208_c2_g3_i1.p1	4057.01314045025	3098.84858533275	0.943242217725291	0.971786866271799	0.388685711090913
TRINITY_DN1538_c2_g1~~TRINITY_DN1538_c2_g1_i12.p1	2.081061236225	0.492502576625	0.943091350265589	0.971753612346477	2.07911624024447
TRINITY_DN12658_c0_g1~~TRINITY_DN12658_c0_g1_i1.p1	0.497611219875	1.631806371175	-0.778565596012187	0.97175096103217	-1.71337895836399
TRINITY_DN51_c0_g1~~TRINITY_DN51_c0_g1_i1.p1	0.42623038535	1.262374594525	-0.778562625717586	0.971750069468583	-1.56643472675558
TRINITY_DN2170_c23_g1~~TRINITY_DN2170_c23_g1_i1.p1	36.95017705725	64.6142910484	-0.891762575386916	0.971739677703041	-0.8062720104278
TRINITY_DN7512_c0_g1~~TRINITY_DN7512_c0_g1_i11.p1	0.366010805125	1.064434288875	-0.778522910212578	0.971738150415366	-1.54012874557591
TRINITY_DN5407_c0_g1~~TRINITY_DN5407_c0_g1_i3.p1	0.6341105121	1.915570647375	-0.905641031026184	0.971736975161233	-1.5949680354528
TRINITY_DN1077_c0_g1~~TRINITY_DN1077_c0_g1_i10.p1	2.29098606605	5.179293566025	-0.778503147228576	0.971732220683116	-1.17678664967307
TRINITY_DN1668_c1_g1~~TRINITY_DN1668_c1_g1_i41.p1	1.033194920975	2.7479518599	-0.679789381941034	0.97172355796535	-1.41124427394672
TRINITY_DN10600_c0_g1~~TRINITY_DN10600_c0_g1_i3.p1	0.4204807392	1.330303736525	-0.778441398156412	0.971713699138183	-1.6616440590492
TRINITY_DN11335_c0_g1~~TRINITY_DN11335_c0_g1_i1.p1	1.725340338025	0.506718874725	0.797421758954391	0.971690820479483	1.76762350001451
TRINITY_DN5655_c0_g1~~TRINITY_DN5655_c0_g1_i16.p1	1.626626244075	0.442999581925	0.942795882835409	0.97168861474992	1.87650555334711
TRINITY_DN3777_c1_g1~~TRINITY_DN3777_c1_g1_i8.p1	360.62777536275	194.608114720575	0.942779811735672	0.971685084272262	0.889938648156577
TRINITY_DN4840_c0_g1~~TRINITY_DN4840_c0_g1_i2.p1	1.369294454075	0.38746542785	0.942660208196872	0.971658825711202	1.82129322340848
TRINITY_DN5562_c0_g1~~TRINITY_DN5562_c0_g1_i9.p1	0.43666026445	1.41296595835	-0.778189129552134	0.971656522458782	-1.69414354947796
TRINITY_DN1872_c0_g1~~TRINITY_DN1872_c0_g1_i6.p1	8.3282913796	17.936691128875	-0.778187722824228	0.97165622334188	-1.1068213238317
TRINITY_DN4988_c0_g1~~TRINITY_DN4988_c0_g1_i11.p1	37.17078573815	66.489539082975	-0.905469508786974	0.971654587655058	-0.838958191633168
TRINITY_DN5318_c1_g1~~TRINITY_DN5318_c1_g1_i3.p1	0.394779178125	1.067304932775	-0.698125001016545	0.971652736260049	-1.43485461338997
TRINITY_DN552_c2_g2~~TRINITY_DN552_c2_g2_i1.p1	21.4932163335	15.373241591275	0.933819872943085	0.97163516693665	0.483459986952843
TRINITY_DN3885_c0_g1~~TRINITY_DN3885_c0_g1_i5.p1	2.179023369725	0.668756441575	0.86618210541713	0.971633760145284	1.70412888137904
TRINITY_DN9931_c0_g2~~TRINITY_DN9931_c0_g2_i1.p1	7.688127691125	15.224089917625	-0.891983654966102	0.971632568870888	-0.985651784740056
TRINITY_DN6390_c0_g1~~TRINITY_DN6390_c0_g1_i1.p1	128.17624549135	105.689483155275	0.866176709554891	0.971628257484734	0.278297090913104
TRINITY_DN1483_c0_g1~~TRINITY_DN1483_c0_g1_i4.p1	21.258773958	13.598180651625	0.79732275797117	0.971614467746037	0.644644754605639
TRINITY_DN14399_c0_g1~~TRINITY_DN14399_c0_g1_i3.p1	0.48812943665	1.537759450325	-0.698196224234432	0.971613916899181	-1.65549418086906
TRINITY_DN48225_c0_g1~~TRINITY_DN48225_c0_g1_i2.p1	33.174826358525	24.865840270325	0.866148179784538	0.971599165092876	0.415923730617933
TRINITY_DN10755_c0_g1~~TRINITY_DN10755_c0_g1_i1.p1	11.65420468685	7.191795525775	0.942386171889078	0.971598766682989	0.696426646149613
TRINITY_DN21129_c2_g1~~TRINITY_DN21129_c2_g1_i7.p1	0.843829756075	2.250556160175	-0.679585178981252	0.971598732501353	-1.41525769855041
TRINITY_DN3495_c0_g1~~TRINITY_DN3495_c0_g1_i3.p1	0.3345595979	0.934300180975	-0.777909980554991	0.971597230359774	-1.48162291429639
TRINITY_DN26790_c0_g1~~TRINITY_DN26790_c0_g1_i2.p1	0.483701081325	2.07498954825	-0.777901324473983	0.971595393842822	-2.10091640152544
TRINITY_DN4923_c0_g1~~TRINITY_DN4923_c0_g1_i5.p1	5.490605127875	13.6400121081	-0.679577912491843	0.971594063274201	-1.31280786032561
TRINITY_DN100808_c0_g1~~TRINITY_DN100808_c0_g1_i2.p1	6.738943180125	3.433281825675	0.934141305485484	0.971580326372412	0.972934073914722
TRINITY_DN6573_c0_g1~~TRINITY_DN6573_c0_g1_i3.p1	4.95704375265	7.036258172825	-0.679553643037649	0.971578469794265	-0.505328426218193
TRINITY_DN184558_c0_g1~~TRINITY_DN184558_c0_g1_i1.p1	3524.29954433285	10929.6794114864	-0.766145003395855	0.971576450282092	-1.63284262959906
TRINITY_DN3167_c0_g1~~TRINITY_DN3167_c0_g1_i1.p2	2.46129214455	4.43217749525	-0.766097411247711	0.971576342025686	-0.848599748585092
TRINITY_DN6314_c0_g1~~TRINITY_DN6314_c0_g1_i15.p1	0.538051622	1.258831752075	-0.679549398441301	0.971575742790809	-1.22626897369238
TRINITY_DN7129_c0_g1~~TRINITY_DN7129_c0_g1_i8.p1	0.759882139975	2.163085620875	-0.765431844437918	0.971574832660864	-1.50924319762243
TRINITY_DN946_c0_g1~~TRINITY_DN946_c0_g1_i4.p1	2.346515969275	5.53009602215	-0.765339595877795	0.971574624132824	-1.23678425230038
TRINITY_DN67992_c0_g1~~TRINITY_DN67992_c0_g1_i1.p1	0.456558836	1.6335483055	-0.765073466906362	0.971574023460892	-1.83913642212015
TRINITY_DN3859_c0_g1~~TRINITY_DN3859_c0_g1_i7.p1	1.97282976565	4.8878014125	-0.765000845746284	0.971573859784881	-1.3089191986867
TRINITY_DN18373_c2_g1~~TRINITY_DN18373_c2_g1_i1.p1	1.3940970309	4.222694163425	-0.764919100966744	0.971573675666122	-1.59883278293509
TRINITY_DN27240_c0_g1~~TRINITY_DN27240_c0_g1_i3.p1	0.3345595979	1.194232899525	-0.764810520428074	0.971573431300461	-1.83574908049021
TRINITY_DN29222_c0_g1~~TRINITY_DN29222_c0_g1_i1.p1	0.82132749105	2.491231707525	-0.777741415707387	0.971561489069706	-1.60082971862325
TRINITY_DN3744_c0_g1~~TRINITY_DN3744_c0_g1_i1.p1	0.759882139975	2.03330450195	-0.766617150293739	0.971560684396072	-1.41997871066095
TRINITY_DN656_c0_g1~~TRINITY_DN656_c0_g1_i6.p1	0.436779657875	1.767472168525	-0.777734412588281	0.971560005192972	-2.01670992549178
TRINITY_DN20796_c0_g2~~TRINITY_DN20796_c0_g2_i1.p1	15.73241091115	22.459864382925	-0.764516483020272	0.971557450252262	-0.513609443189732
TRINITY_DN2458_c0_g2~~TRINITY_DN2458_c0_g2_i2.p1	0.796430758875	2.3054722235	-0.7667008456408	0.971556981497317	-1.5334414387258
TRINITY_DN2166_c0_g1~~TRINITY_DN2166_c0_g1_i1.p1	12.8435094309	7.210616997225	0.942181915618348	0.971554095565158	0.83284484800729
TRINITY_DN9108_c0_g1~~TRINITY_DN9108_c0_g1_i2.p1	1.900146418225	3.698208216125	-0.766983038323772	0.971544477374192	-0.960715861930685
TRINITY_DN1388_c0_g1~~TRINITY_DN1388_c0_g1_i6.p1	4.499819623625	7.933350939475	-0.767103644683599	0.971539124188958	-0.818063197597263
TRINITY_DN611_c0_g1~~TRINITY_DN611_c0_g1_i53.p1	528.7216373569	776.437965152525	-0.767238273739461	0.9715331421845	-0.554362293964347
TRINITY_DN7798_c0_g1~~TRINITY_DN7798_c0_g1_i20.p1	1.685263680425	0.5	0.942070198324555	0.971529696938597	1.75297433661782
TRINITY_DN5015_c0_g1~~TRINITY_DN5015_c0_g1_i1.p1	31.7846642194	23.107977770075	0.797211905500392	0.971529006588232	0.459939835629553
TRINITY_DN5682_c0_g1~~TRINITY_DN5682_c0_g1_i4.p1	0.603901454875	1.876429221275	-0.767344247684835	0.971528428653071	-1.63560481920457
TRINITY_DN1971_c2_g6~~TRINITY_DN1971_c2_g6_i1.p1	6.915056415675	13.505372348475	-0.764082796934804	0.971526315279893	-0.965720489475647
TRINITY_DN1757_c0_g1~~TRINITY_DN1757_c0_g1_i3.p1	0.883639989975	1.889194309825	-0.6983581722523	0.971525585488322	-1.09624047943933
TRINITY_DN7613_c0_g1~~TRINITY_DN7613_c0_g1_i1.p1	0.621289929075	1.786313968475	-0.767410242024064	0.9715254912188	-1.52364710169322
TRINITY_DN115591_c0_g1~~TRINITY_DN115591_c0_g1_i1.p1	0.55142891955	2.231935351	-0.767411413947968	0.971525439041258	-2.01704840324806
TRINITY_DN18660_c0_g1~~TRINITY_DN18660_c0_g1_i1.p1	2.629692587375	0.677768191825	0.934520610084556	0.971524744993062	1.95603032071619
TRINITY_DN3433_c0_g1~~TRINITY_DN3433_c0_g1_i1.p1	0.728311539325	1.891111283475	-0.764009399996388	0.97152105745005	-1.37660665354543
TRINITY_DN11841_c0_g2~~TRINITY_DN11841_c0_g2_i4.p1	0.3345595979	1.052149247975	-0.764007520071363	0.971520922824018	-1.65300422805663
TRINITY_DN37362_c0_g1~~TRINITY_DN37362_c0_g1_i1.p1	1.7150995427	5.0727955888	-0.76396762866003	0.971518066613523	-1.56448871598117
TRINITY_DN5531_c0_g1~~TRINITY_DN5531_c0_g1_i2.p1	14.980886071	57.1569681308	-0.767742891002627	0.971510660007576	-1.93180643419475
TRINITY_DN1425_c0_g1~~TRINITY_DN1425_c0_g1_i10.p1	0.480461532525	1.527853159425	-0.777470415303808	0.971504126289516	-1.66901306053888
TRINITY_DN1909_c0_g2~~TRINITY_DN1909_c0_g2_i1.p1	1.80388386605	3.9556774612	-0.767926207438977	0.971497825050538	-1.13281833519225
TRINITY_DN20376_c0_g1~~TRINITY_DN20376_c0_g1_i6.p1	2.685526457225	5.742463121725	-0.767965963609	0.971494842249786	-1.09646475191844
TRINITY_DN20080_c0_g1~~TRINITY_DN20080_c0_g1_i1.p1	1.377574339975	3.4509745585	-0.763609151058954	0.971492443474241	-1.32487366281019
TRINITY_DN3852_c0_g2~~TRINITY_DN3852_c0_g2_i2.p1	0.9001776955	2.173640573675	-0.763564732430184	0.971489274003962	-1.27183167725518
TRINITY_DN2267_c0_g1~~TRINITY_DN2267_c0_g1_i29.p1	6.505785599625	13.1317051722	-0.905121780202612	0.971487731668781	-1.01325908080445
TRINITY_DN5672_c0_g1~~TRINITY_DN5672_c0_g1_i22.p1	0.36613019855	1.104193887925	-0.768104242138299	0.971484459918196	-1.59256484280804
TRINITY_DN159870_c0_g1~~TRINITY_DN159870_c0_g1_i1.p1	1.12339034215	3.938531471875	-0.679404255069374	0.971482531236087	-1.80979849885098
TRINITY_DN11516_c1_g3~~TRINITY_DN11516_c1_g3_i1.p1	1.122851930525	2.9307488098	-0.698445944546144	0.971477674845467	-1.38410162865858
TRINITY_DN8730_c0_g1~~TRINITY_DN8730_c0_g1_i1.p1	16.3777154036	26.67389643535	-0.777339697174478	0.971476500322739	-0.703694461029555
TRINITY_DN3159_c0_g1~~TRINITY_DN3159_c0_g1_i2.p2	1.729426892125	4.238514114775	-0.905093963215209	0.97147439357781	-1.29326456334112
TRINITY_DN9070_c0_g1~~TRINITY_DN9070_c0_g1_i14.p1	10.362069698	5.73693464045	0.818816401853796	0.971468030012234	0.852960205768583
TRINITY_DN2810_c0_g1~~TRINITY_DN2810_c0_g1_i2.p1	2.99129334005	6.67853314155	-0.777256216747698	0.971458872253759	-1.15876187236285
TRINITY_DN7693_c0_g1~~TRINITY_DN7693_c0_g1_i1.p1	0.465548030875	1.319004912025	-0.768501687947754	0.971454552207388	-1.50244801294638
TRINITY_DN1668_c0_g1~~TRINITY_DN1668_c0_g1_i1.p1	534.358083066575	662.952311556775	-0.768565349717373	0.971449752497478	-0.31109825388561
TRINITY_DN6316_c1_g2~~TRINITY_DN6316_c1_g2_i3.p1	3.909723337	7.166539585625	-0.777177272291471	0.971442212535726	-0.874210149548752
TRINITY_DN3503_c0_g1~~TRINITY_DN3503_c0_g1_i16.p1	1.4708290786	3.24180915865	-0.777173025636294	0.971441316649918	-1.14016955933835
TRINITY_DN8439_c0_g1~~TRINITY_DN8439_c0_g1_i1.p1	39.352538215325	25.911890630175	0.935205066676781	0.971435613142484	0.602842407826165
TRINITY_DN943_c0_g1~~TRINITY_DN943_c0_g1_i10.p1	1.19182191875	5.016559444475	-0.777127329309385	0.971431678299464	-2.07352956046427
TRINITY_DN4704_c0_g1~~TRINITY_DN4704_c0_g1_i2.p1	49.491867862	62.087670839175	-0.905004755644878	0.971431628792274	-0.32711531968098
TRINITY_DN27920_c0_g1~~TRINITY_DN27920_c0_g1_i1.p1	0.441819995	1.14148022445	-0.698532770543802	0.971430255161045	-1.36937524996796
TRINITY_DN8730_c0_g1~~TRINITY_DN8730_c0_g1_i4.p1	18.5393748967	7.803196756575	0.797068909693238	0.971418814311517	1.24845541762539
TRINITY_DN22219_c0_g1~~TRINITY_DN22219_c0_g1_i12.p1	0.420361345775	1.5191859981	-0.76289615064025	0.971417592463709	-1.85359659591515
TRINITY_DN3069_c0_g1~~TRINITY_DN3069_c0_g1_i6.p1	0.366010805125	1.489763821575	-0.904971875881596	0.971415870469241	-2.02512548787481
TRINITY_DN819_c0_g1~~TRINITY_DN819_c0_g1_i2.p1	0.5	1.575916790775	-0.769136921074123	0.971406545518845	-1.65619136175784
TRINITY_DN6323_c0_g1~~TRINITY_DN6323_c0_g1_i11.p1	7.602054430325	4.257475768775	0.93549823835122	0.971397275960725	0.836391035964772
TRINITY_DN4860_c0_g1~~TRINITY_DN4860_c0_g1_i1.p1	5.2547480553	8.8134711526	-0.698614515149104	0.971385587390615	-0.746088736866326
TRINITY_DN27684_c0_g1~~TRINITY_DN27684_c0_g1_i1.p1	0.551985634075	1.7796073201	-0.776906876629132	0.971385228045594	-1.6888563127471
TRINITY_DN9153_c1_g1~~TRINITY_DN9153_c1_g1_i1.p1	1.12339034215	3.6949931682	-0.776890298947711	0.971381738274616	-1.71771239177338
TRINITY_DN6476_c0_g1~~TRINITY_DN6476_c0_g1_i23.p1	0.42623038535	1.334844641575	-0.769490551786999	0.971378722629355	-1.64696649133514
TRINITY_DN512_c0_g1~~TRINITY_DN512_c0_g1_i7.p1	37.18830815825	20.636519644125	0.935655093361594	0.971376725015877	0.849649435317022
TRINITY_DN1982_c4_g2~~TRINITY_DN1982_c4_g2_i2.p1	6.582425454375	11.739177729475	-0.698638341556556	0.971372563657554	-0.834640175404425
TRINITY_DN3216_c0_g2~~TRINITY_DN3216_c0_g2_i2.p1	0.5	2.78380282085	-0.892582048475851	0.971367371182979	-2.47705702747391
TRINITY_DN10183_c2_g1~~TRINITY_DN10183_c2_g1_i23.p1	0.5	1.332006543875	-0.69864979085204	0.971366304684867	-1.41360117009147
TRINITY_DN4065_c0_g1~~TRINITY_DN4065_c0_g1_i3.p1	1.422977745725	3.778457781925	-0.698667041159445	0.971356873642986	-1.4088844037275
TRINITY_DN66_c0_g1~~TRINITY_DN66_c0_g1_i7.p1	1.40442072385	5.79274961325	-0.904847139445504	0.971356106235944	-2.04427311695253
TRINITY_DN75641_c1_g1~~TRINITY_DN75641_c1_g1_i1.p1	99.378407186625	167.764747587	-0.769778928730497	0.971355349760919	-0.755435270044081
TRINITY_DN9878_c0_g1~~TRINITY_DN9878_c0_g1_i7.p1	0.83102418765	2.365556218525	-0.776556610626893	0.971341508029309	-1.50921707400605
